device_id,seq,timestamp,arrival_time,duplicate_flag,gap_flag,cpu_ms_per_report
1001,0,411737947,1765643296.603650,0,0,0.0343
1001,1,411739042,1765643297.699218,0,0,0.0382
1001,2,411740102,1765643298.758527,0,0,0.0242
1001,3,411741095,1765643299.751497,0,0,0.0400
1001,4,411742145,1765643300.801965,0,0,0.0259
1001,5,411743234,1765643301.890673,0,0,0.0222
1001,6,411744242,1765643302.898558,0,0,0.0286
1001,8,411746226,1765643304.883130,0,1,0.0560
1001,9,411747131,1765643305.787769,0,0,0.0200
1001,10,411748149,1765643306.806433,0,0,0.0509
1001,11,411749220,1765643307.877474,0,0,0.0490
1001,12,411750213,1765643308.869923,0,0,0.0350
1001,13,411751312,1765643309.968604,0,0,0.0206
1001,14,411752364,1765643311.020720,0,0,0.0204
1001,15,411753466,1765643312.122363,0,0,0.0518
1001,16,411754395,1765643313.051667,0,0,0.0260
1001,17,411755446,1765643314.102713,0,0,0.0250
1001,18,411756439,1765643315.095737,0,0,0.0266
1001,19,411757437,1765643316.094203,0,0,0.0242
1001,20,411758538,1765643317.194836,0,0,0.0324
1001,21,411759506,1765643318.162453,0,0,0.0235
1001,22,411760586,1765643319.242489,0,0,0.0231
1001,23,411761544,1765643320.200960,0,0,0.0268
1001,24,411762487,1765643321.144166,0,0,0.0295
1001,25,411763516,1765643322.173326,0,0,0.0402
1001,26,411764497,1765643323.154158,0,0,0.0429
1001,27,411765513,1765643324.170073,0,0,0.0317
1001,28,411766598,1765643325.254386,0,0,0.0260
1001,30,411768515,1765643327.172136,0,1,0.0457
1001,31,411768063,1765643326.720167,0,0,0.0265
1001,32,411769148,1765643327.804974,0,0,0.0277
1001,33,411770197,1765643328.853458,0,0,0.0275
1001,34,411771269,1765643329.925832,0,0,0.0213
1001,35,411772229,1765643330.885679,0,0,0.0497
1001,36,411773165,1765643331.821452,0,0,0.0323
1001,37,411774146,1765643332.803403,0,0,0.0394
1001,38,411775080,1765643333.737194,0,0,0.0312
1001,39,411776080,1765643334.737027,0,0,0.0305
1001,41,411778257,1765643336.913749,0,1,0.0291
1001,42,411779241,1765643337.897567,0,0,0.0290
1001,43,411780255,1765643338.912374,0,0,0.0545
1001,44,411781311,1765643339.967512,0,0,0.0416
1001,45,411782346,1765643341.002800,0,0,0.0184
1001,46,411783374,1765643342.031073,0,0,0.0345
1001,47,411784290,1765643342.946941,0,0,0.0150
1001,48,411785284,1765643343.940344,0,0,0.0150
1001,49,411786236,1765643344.893099,0,0,0.0209
1001,50,411787302,1765643345.958797,0,0,0.0154
1001,51,411788319,1765643346.976238,0,0,0.0421
1001,53,411790421,1765643349.078238,0,1,0.0379
1001,54,411791515,1765643350.171585,0,0,0.0424
1001,55,411792464,1765643351.121099,0,0,0.0147
1001,56,411793426,1765643352.082704,0,0,0.0220
1001,57,411794400,1765643353.056908,0,0,0.0349
1001,58,411795378,1765643354.034480,0,0,0.0328
1001,59,411796289,1765643354.945251,0,0,0.0250
1001,60,411797378,1765643356.034495,0,0,0.0257
1001,61,411798310,1765643356.967219,0,0,0.0251
1001,62,411799347,1765643358.003852,0,0,0.0188
1001,63,411798912,1765643357.568577,0,0,0.0223
