device_id,seq,timestamp,arrival_time,duplicate_flag,gap_flag,cpu_ms_per_report
1001,0,410750415,1765642309.071711,0,0,0.0514
1001,1,410751373,1765642310.029683,0,0,0.0194
1001,2,410752404,1765642311.060731,0,0,0.0208
1001,3,410753498,1765642312.154263,0,0,0.0231
1001,4,410754556,1765642313.213203,0,0,0.0275
1001,5,410755501,1765642314.157428,0,0,0.0261
1001,6,410756556,1765642315.212877,0,0,0.0247
1001,7,410757462,1765642316.119294,0,0,0.0297
1001,8,410758447,1765642317.103468,0,0,0.0262
1001,9,410759512,1765642318.169163,0,0,0.0239
1001,10,410760565,1765642319.221895,0,0,0.0537
1001,11,410761598,1765642320.254981,0,0,0.0602
1001,12,410762591,1765642321.248236,0,0,0.0306
1001,13,410763539,1765642322.195766,0,0,0.0274
1001,14,410764468,1765642323.125155,0,0,0.0278
1001,15,410765557,1765642324.214416,0,0,0.0539
1001,16,410766641,1765642325.297991,0,0,0.0537
1001,17,410767591,1765642326.248224,0,0,0.0392
1001,18,410768650,1765642327.306958,0,0,0.0309
1001,19,410769617,1765642328.274091,0,0,0.0264
1001,20,410768872,1765642327.529075,0,0,0.0217
1001,21,410769929,1765642328.586000,0,0,0.0385
1001,22,410770984,1765642329.640916,0,0,0.0543
1001,23,410771890,1765642330.546830,0,0,0.0284
1001,24,410772818,1765642331.475049,0,0,0.0158
1001,25,410773912,1765642332.568279,0,0,0.0267
1001,26,410774825,1765642333.481474,0,0,0.0189
1001,27,410775869,1765642334.525496,0,0,0.0398
1001,28,410776828,1765642335.484496,0,0,0.0267
1001,29,410777793,1765642336.449890,0,0,0.0247
1001,30,410778857,1765642337.513264,0,0,0.0191
1001,31,410779822,1765642338.478760,0,0,0.0296
1001,32,410780764,1765642339.420537,0,0,0.0258
1001,33,410781812,1765642340.468293,0,0,0.0190
1001,34,410782878,1765642341.535033,0,0,0.0398
1001,35,410783838,1765642342.494675,0,0,0.0234
1001,36,410784825,1765642343.481624,0,0,0.0269
1001,37,410785791,1765642344.448056,0,0,0.0350
1001,38,410786787,1765642345.444264,0,0,0.0313
1001,39,410787871,1765642346.527932,0,0,0.0257
1001,40,410788912,1765642347.568754,0,0,0.0488
1001,41,410789857,1765642348.514207,0,0,0.0303
1001,42,410790888,1765642349.545149,0,0,0.0424
1001,43,410791884,1765642350.540535,0,0,0.0193
1001,44,410792920,1765642351.576344,0,0,0.0249
1001,45,410793900,1765642352.557294,0,0,0.0400
1001,46,410794858,1765642353.514915,0,0,0.0221
1001,47,410795862,1765642354.518407,0,0,0.0300
1001,48,410796858,1765642355.515198,0,0,0.0264
1001,49,410797829,1765642356.485526,0,0,0.0307
1001,50,410798841,1765642357.497571,0,0,0.0504
1001,51,410799764,1765642358.420689,0,0,0.0307
1001,52,410800713,1765642359.370060,0,0,0.0284
1001,53,410800287,1765642358.943714,0,0,0.0559
1001,54,410801262,1765642359.919290,0,0,0.0281
1001,55,410802199,1765642360.855295,0,0,0.0283
1001,56,410803147,1765642361.804039,0,0,0.0327
1001,57,410804131,1765642362.788096,0,0,0.0345
1001,58,410805086,1765642363.743268,0,0,0.0298
1001,59,410806094,1765642364.751033,0,0,0.0516
1001,60,410807044,1765642365.700953,0,0,0.0273
1001,61,410808140,1765642366.797086,0,0,0.0265
1001,62,410809185,1765642367.842146,0,0,0.0251
1001,63,410810132,1765642368.789037,0,0,0.0316
1001,64,410811218,1765642369.874836,0,0,0.0319
