device_id,seq,timestamp,arrival_time,duplicate_flag,gap_flag,cpu_ms_per_report
1001,0,410816212,1765642374.868642,0,0,0.0346
1001,1,410821036,1765642379.692810,0,0,0.0251
1001,2,410825572,1765642384.228877,0,0,0.0221
1001,3,410830871,1765642389.528008,0,0,0.0210
1001,4,410834769,1765642393.425538,0,0,0.0250
1001,5,410839617,1765642398.273665,0,0,0.0243
1001,6,410844233,1765642402.890185,0,0,0.0347
1001,7,410849416,1765642408.072359,0,0,0.0299
1001,8,410853976,1765642412.632965,0,0,0.0214
1001,9,410858719,1765642417.375453,0,0,0.0269
1001,10,410861943,1765642420.600004,0,0,0.0412
1001,11,410866958,1765642425.614901,0,0,0.0146
1001,12,410872035,1765642430.691864,0,0,0.0289
1001,13,410876683,1765642435.340241,0,0,0.0255
