device_id,seq,timestamp,arrival_time,duplicate_flag,gap_flag,cpu_ms_per_report
1001,0,410552273,1765642110.930216,0,0,0.0361
1001,1,410553377,1765642112.033658,0,0,0.0188
1001,2,410554463,1765642113.120178,0,0,0.0444
1001,3,410555408,1765642114.064951,0,0,0.0262
1001,4,410556431,1765642115.087792,0,0,0.0244
1001,5,410557416,1765642116.073272,0,0,0.0289
1001,6,410558321,1765642116.978105,0,0,0.0182
1001,7,410559291,1765642117.947799,0,0,0.0207
1001,8,410560311,1765642118.968175,0,0,0.0219
1001,9,410561219,1765642119.875199,0,0,0.0156
1001,10,410562222,1765642120.878898,0,0,0.0282
1001,11,410563281,1765642121.938212,0,0,0.0379
1001,12,410564280,1765642122.937022,0,0,0.0251
1001,13,410565264,1765642123.921026,0,0,0.0306
1001,14,410566223,1765642124.879561,0,0,0.0240
1001,15,410567160,1765642125.817233,0,0,0.0180
1001,16,410568113,1765642126.770209,0,0,0.0251
1001,17,410569083,1765642127.740059,0,0,0.0241
1001,18,410568688,1765642127.344602,0,0,0.0394
1001,19,410569716,1765642128.372552,0,0,0.0206
1001,20,410570663,1765642129.319624,0,0,0.0213
1001,21,410571731,1765642130.387411,0,0,0.0290
1001,22,410572632,1765642131.288822,0,0,0.0176
1001,23,410573664,1765642132.320695,0,0,0.0174
1001,24,410574691,1765642133.347382,0,0,0.0237
1001,25,410575775,1765642134.431884,0,0,0.0192
1001,26,410576805,1765642135.462170,0,0,0.0430
1001,27,410577783,1765642136.439681,0,0,0.0230
1001,28,410578865,1765642137.521758,0,0,0.0345
1001,29,410579914,1765642138.570396,0,0,0.0214
1001,30,410580887,1765642139.543334,0,0,0.0212
1001,31,410581952,1765642140.609202,0,0,0.0287
1001,32,410583047,1765642141.703793,0,0,0.0209
1001,33,410584117,1765642142.773787,0,0,0.0415
1001,34,410585152,1765642143.809130,0,0,0.0530
1001,35,410586234,1765642144.890951,0,0,0.0408
1001,36,410587210,1765642145.866436,0,0,0.0214
1001,37,410588250,1765642146.906909,0,0,0.0234
1001,38,410589270,1765642147.926455,0,0,0.0178
1001,39,410590240,1765642148.896740,0,0,0.0176
1001,40,410591170,1765642149.826754,0,0,0.0184
1001,41,410592143,1765642150.799701,0,0,0.0177
1001,42,410593100,1765642151.756821,0,0,0.0218
1001,43,410594179,1765642152.836261,0,0,0.0294
1001,44,410595218,1765642153.874647,0,0,0.0531
1001,45,410596249,1765642154.905290,0,0,0.0179
1001,46,410597301,1765642155.957710,0,0,0.0153
1001,47,410598354,1765642157.010896,0,0,0.0578
1001,48,410599353,1765642158.009293,0,0,0.0250
1001,49,410600267,1765642158.923697,0,0,0.0247
1001,50,410599850,1765642158.506720,0,0,0.0372
1001,51,410600924,1765642159.580803,0,0,0.0420
1001,52,410601839,1765642160.496187,0,0,0.0185
1001,53,410602941,1765642161.597668,0,0,0.0174
1001,54,410603972,1765642162.628903,0,0,0.0372
1001,55,410604941,1765642163.597492,0,0,0.0187
1001,56,410605930,1765642164.586603,0,0,0.0372
1001,57,410606973,1765642165.630404,0,0,0.0379
1001,58,410607997,1765642166.654256,0,0,0.0387
1001,59,410609086,1765642167.742930,0,0,0.0169
1001,60,410610093,1765642168.750273,0,0,0.0401
1001,61,410611177,1765642169.833332,0,0,0.0148
1001,62,410612119,1765642170.776078,0,0,0.0176
1001,63,410613054,1765642171.710356,0,0,0.0244
1001,64,410614057,1765642172.713649,0,0,0.0923
